자치구명,위치,Latitude,Longitude
강북구,서울특별시 강북구 북서울꿈의숲 버스정류장(09-239),37.6214313,127.0406246
강북구,서울특별시 강북구 북서울꿈의숲 버스정류장(09-271),37.6214313,127.0406246
강북구,서울특별시 강북구 오현로 156 번동 해모로아파트 앞 버스정류장,37.626922,127.037026
강북구,서울특별시 강북구 오현로 163 앞 버스정류장,37.61866,127.036
강북구,서울특별시 강북구 인수봉로 269 인수중학교 앞 버스정류장(09-116),37.6436378,127.01016
강북구,서울특별시 강북구 한천로 939 한성운수종점 버스정류장(09-290),37.63446,127.0356
강북구,서울특별시 강북구 번동주공아파트4단지 앞 버스정류장(09-180),37.630778,127.0388784
강북구,서울특별시 강북구 번동주공아파트1단지 앞 버스정류장(09-185),37.6247789,127.0466834
강북구,서울특별시 강북구 번동주공아파트3단지 앞 버스정류장(09-183),37.6286489,127.041572
강북구,서울특별시 강북구 초안교 앞 버스정류장(09-181),37.635201,127.02917
강북구,서울특별시 강북구 수유역 7번 출구 앞,37.6382148,127.0254741
강북구,서울특별시 강북구 삼각산로 16(인수동 환경미화원 후생관) 앞,37.6385491,127.0084888
강북구,서울특별시 강북구 강북재활용 선별장 앞(2개 추가),37.6223903,127.0437671
강북구,서울특별시 강북구 도봉로 161 강북휴요양병원 앞,37.623125,127.0270773
강북구,서울특별시 강북구 서울특별시 강북구 덕릉로 77 (수유동),37.6347566,127.022305
강북구,서울특별시 강북구 삼양로 371 09-134 버스정류장,37.6633014,127.0117413
강북구,서울특별시 강북구 미양중고 버스정류장(09847),37.6240276,127.0120763
강북구,서울특별시 강북구 미양중고 버스정류장(09501),37.6240276,127.0120763
강북구,서울특별시 강북구 미양중고 버스정류장(09218),37.6240276,127.0120763
강북구,서울특별시 강북구 미양중고 버스정류장(09217),37.6240276,127.0120763
강북구,서울특별시 강북구 미아사거리역 버스정류장(09011),37.613259,127.030102
강북구,서울특별시 강북구 미아사거리역 버스정류장(09012),37.613259,127.030102
강북구,서울특별시 강북구 번동초등학교 앞 횡단보도,37.6297222,127.04
강북구,서울특별시 강북구 벌말어린이공원 앞 버스정류장(09228),37.6340276,127.0354065
강북구,서울특별시 강북구 해모로아파트 상가 앞 버스정류장(09870),37.6266645,127.036939
강북구,서울특별시 강북구 백련사 앞 버스정류장(09875),37.644594,127.00481
강북구,서울특별시 강북구 월계로 59 교통정보센터 앞 09994 버스정류장,37.6122599,127.0360181
강북구,서울특별시 강북구 cu미아창문점 앞 09978 버스정류장,37.6201401,127.018353
강북구,서울특별시 강북구 롯데마트 삼양점 앞,37.6254501,127.0178887
강북구,서울특별시 강북구 가오리역 2번 출구 앞,37.641559,127.01681
강북구,서울특별시 강북구 미아동 1339-1 앞,37.6199246,127.0162181
강북구,서울특별시 강북구 강북구 삼각산로 16,37.6385491,127.0084888
강북구,서울특별시 도봉구 도봉산역광역환승센터 앞,37.6902165,127.0439015
도봉구,서울특별시 도봉구 SK주유소 앞,37.6884029,127.0453377
도봉구,서울특별시 도봉구 북서울농협 앞,37.657313,127.0385063
도봉구,서울특별시 도봉구 국민은행 우측,37.6494146,127.0355727
도봉구,서울특별시 도봉구 먹거리부페 앞,37.671358,127.0435064
도봉구,서울특별시 도봉구 오봉초교 정문 앞,37.671412,127.040433
도봉구,서울특별시 도봉구 맥도날드 앞,37.6700479,127.0432738
도봉구,서울특별시 도봉구 쌍문역 1번 출구,37.6470981,127.0374389
도봉구,서울특별시 도봉구 도봉산입구,37.686985,127.040423
도봉구,서울특별시 도봉구 도봉역 2번 출구,37.679441,127.045521
도봉구,서울특별시 도봉구 도봉산역 1번 출구,37.689596,127.0461945
도봉구,서울특별시 도봉구 누원 고등학교앞,37.6850772,127.0504591
도봉구,서울특별시 도봉구 도봉 기적의 도서관 앞,37.6807886,127.0501911
도봉구,서울특별시 도봉구 신도봉교 옆,37.680411,127.0475428
도봉구,서울특별시 도봉구 래미안 도봉 아파트,37.6796055,127.0463763
도봉구,서울특별시 도봉구 서울북부지방법원,37.677343,127.0469819
도봉구,서울특별시 도봉구 도봉중학교 앞,37.6705276,127.0457066
도봉구,서울특별시 도봉구 덕성여대 입구,37.651232,127.013028
도봉구,서울특별시 도봉구 파리바게트 앞,37.6340832,127.0412948
도봉구,서울특별시 도봉구 창동역 2번출구,37.6470981,127.0374389
도봉구,서울특별시 도봉구 쌍문역 4번 출구,37.6501179,127.0353736
도봉구,서울특별시 도봉구 청한빌라 정문앞 버스정류장,37.6566078,127.01488
도봉구,서울특별시 도봉구 청한빌라옆 마을버스정류장,37.657501,127.014951
도봉구,서울특별시 도봉구 효문고등학교 앞,37.652996,127.0183324
도봉구,서울특별시 도봉구 덕성여대 후문앞,37.652627,127.017146
도봉구,서울특별시 도봉구 쌍문1치안센터 앞,37.6500531,127.0201853
도봉구,서울특별시 도봉구 꽃동네 3번 종점,37.652887,127.022435
도봉구,서울특별시 도봉구 코오롱아파트 앞,37.6485517,127.0234222
도봉구,서울특별시 도봉구 쌍문초교 담장 옆,37.5032422,127.0044529
도봉구,서울특별시 도봉구 e편한 세상아파트 앞,37.649831,127.0272124
도봉구,서울특별시 도봉구 염광아파트앞,37.6485256,127.0263236
도봉구,서울특별시 도봉구 김밥천국 앞,37.6650704,127.0349592
도봉구,서울특별시 도봉구 선덕고등학교 앞,37.6544953,127.026558
도봉구,서울특별시 도봉구 발바닥공원 앞,37.6596508,127.0296291
도봉구,서울특별시 도봉구 삼익세라믹 109동 앞,37.6572028,127.0351948
도봉구,서울특별시 도봉구 삼익세라믹 103동 앞,37.6572028,127.0351948
도봉구,서울특별시 도봉구 북부농협 앞,37.67712,127.0469489
도봉구,서울특별시 도봉구 쿠쿠 서비스센터 앞,37.6587425,127.0402194
도봉구,서울특별시 도봉구 보건소 사거리,37.6567466,127.0388047
도봉구,서울특별시 도봉구 도봉구민회관 맞은편,37.6543255,127.0380175
도봉구,서울특별시 도봉구 창경초등학교,37.6565009,127.0349582
도봉구,서울특별시 도봉구 H.S빌딩 앞,37.6495911,127.0357658
도봉구,서울특별시 도봉구 금용 아파트 앞,37.637844,127.035027
도봉구,서울특별시 도봉구 구립어린이집 앞,37.6736618,127.045821
도봉구,서울특별시 도봉구 소피아관광호텔 앞,37.6512695,127.0350685
도봉구,서울특별시 도봉구 쌍문역 3번출구 횡단보도 앞,37.6479302,127.0339708
도봉구,서울특별시 도봉구 문화주차장 앞,37.6476925,127.0337118
도봉구,서울특별시 도봉구 쌍용자동차 앞,37.6585831,127.0415445
도봉구,서울특별시 도봉구 한일병원,37.6458568,127.0285789
도봉구,서울특별시 도봉구 한일병원 맞은편,37.6458568,127.0285789
도봉구,서울특별시 도봉구 쌍문4동 주민센터 앞,37.6564134,127.02838
도봉구,서울특별시 도봉구 금호아파트 상가 앞,37.6627739,127.0281008
도봉구,서울특별시 도봉구 현대1차 108동 앞,37.6728287,127.052987
도봉구,서울특별시 도봉구 보성빌딩 앞,37.6779669,127.0494038
도봉구,서울특별시 도봉구 선덕고 사거리,37.6544953,127.026558
도봉구,서울특별시 도봉구 강북 성복교회 앞,37.6615466,127.0369262
도봉구,서울특별시 도봉구 신한은행 맞은편,37.684237,127.0498989
도봉구,서울특별시 도봉구 청진동 해장국 맞은편,37.6629909,127.0402611
도봉구,서울특별시 도봉구 동부센트레빌 앞,37.6638018,127.0387942
도봉구,서울특별시 도봉구 신한은행 앞,37.684237,127.0498989
도봉구,서울특별시 도봉구 동물병원 앞,37.6639457,127.0367963
도봉구,서울특별시 도봉구 지센 앞,37.6268335,127.0269077
도봉구,서울특별시 도봉구 사계공원 여름 화장실 앞,37.6334997,127.0252408
도봉구,서울특별시 도봉구 사계공원 봄,37.6893333,127.0481194
도봉구,서울특별시 도봉구 사계공원 가을,37.6623576,127.0427938
도봉구,서울특별시 도봉구 녹산교회 앞,37.6663889,127.0438889
도봉구,서울특별시 도봉구 도봉병원 앞,37.6685173,127.0437118
도봉구,서울특별시 도봉구 도봉구청 맞은편,37.6687735,127.047071
도봉구,서울특별시 도봉구 삼성래미안 2단지 앞,37.6650518,127.0457935
도봉구,서울특별시 도봉구 청송식당 앞,37.6629216,127.0461626
도봉구,서울특별시 도봉구 창도초교 중랑천변,37.6639435,127.0495172
도봉구,서울특별시 도봉구 도봉구청 앞,37.6687735,127.047071
도봉구,서울특별시 도봉구 문화고등학교 앞,37.6638554,127.0475357
도봉구,서울특별시 도봉구 대상타운 현대상가 앞,37.6653295,127.0481821
도봉구,서울특별시 도봉구 연세치과 앞,37.6657469,127.0426153
도봉구,서울특별시 도봉구 방학2동 어린이집 앞,37.6624685,127.0320449
도봉구,서울특별시 도봉구 방학2동 주민센터 앞,37.6681901,127.0350444
도봉구,서울특별시 도봉구 방학2동 주민센터 맞은편,37.6681901,127.0350444
도봉구,서울특별시 도봉구 방학2동 공영주차장,37.6671902,127.0346278
도봉구,서울특별시 도봉구 천주교 방학동 성당,37.66377,127.0278602
도봉구,서울특별시 도봉구 우이그린빌라 앞,37.6563301,127.0183519
도봉구,서울특별시 도봉구 우성아파트 101동 옆,37.657443,127.024256
도봉구,서울특별시 도봉구 정의공주묘 맞은편,37.6618597,127.0238681
도봉구,서울특별시 도봉구 방학3동 주민센터 맞은편,37.6592049,127.0279151
도봉구,서울특별시 도봉구 우성2차 201동 앞,37.6569134,127.0217683
도봉구,서울특별시 도봉구 우성2차 202동 앞,37.6568023,127.0217127
도봉구,서울특별시 도봉구 방학3동 주민센터 앞,37.6592049,127.0279151
도봉구,서울특별시 도봉구 신동아 1차 11동 앞,37.6601631,127.0278509
도봉구,서울특별시 도봉구 부동산 씨티 앞,37.6449596,127.0340909
도봉구,서울특별시 도봉구 한국 SGI 앞,37.6687738,127.0470706
도봉구,서울특별시 도봉구 신동아타워 앞,37.6621699,127.0287936
도봉구,서울특별시 도봉구 신방학중학교 앞,37.663419,127.02776
도봉구,서울특별시 도봉구 천주교성당 맞은편,37.6687738,127.0470706
도봉구,서울특별시 도봉구 신방학초교 앞,37.6659125,127.0293228
도봉구,서울특별시 도봉구 KT 도봉빌딩,37.6825218,127.0436265
도봉구,서울특별시 도봉구 창경빌딩 앞,37.5752008,126.9986617
도봉구,서울특별시 도봉구 주공4단지 408동 앞,37.6452764,127.0474327
도봉구,서울특별시 도봉구 창1동 주민센터 앞,37.6483315,127.0437663
도봉구,서울특별시 도봉구 등기소 맞은편,37.6516203,127.044418
도봉구,서울특별시 도봉구 이마트교차로,37.6516667,127.0469444
도봉구,서울특별시 도봉구 창일초교 앞,37.6472481,127.0476562
도봉구,서울특별시 도봉구 창동고등학교 앞,37.6509764,127.0383612
도봉구,서울특별시 도봉구 주공4단지 401동 앞,37.6452764,127.0474327
도봉구,서울특별시 도봉구 녹천역 1번출구 앞,37.644599,127.051406
도봉구,서울특별시 도봉구 창동한신아파트,37.638916,127.0409891
도봉구,서울특별시 도봉구 문화정보센터 앞,37.6442765,127.0445442
도봉구,서울특별시 도봉구 칠성사이다 앞,37.6437208,127.0322676
도봉구,서울특별시 도봉구 창림초교 앞,37.6411657,127.0404891
도봉구,서울특별시 도봉구 열쇠가게 앞,37.6490963,127.0432912
도봉구,서울특별시 도봉구 양조장 앞,37.6861992,127.0373533
도봉구,서울특별시 도봉구 건영아파트 103동 앞,37.6414155,127.0339619
도봉구,서울특별시 도봉구 건영아파트 103동 맞은편,37.6414155,127.0339619
도봉구,서울특별시 도봉구 신창동물병원 앞,37.6383604,127.0381283
도봉구,서울특별시 도봉구 하나은행 맞은편,37.6614685,127.027212
도봉구,서울특별시 도봉구 공영주차장앞,37.6749116,127.0424324
도봉구,서울특별시 도봉구 리싸이클씨티 앞,37.6413738,127.0410176
도봉구,서울특별시 도봉구 창동 아이파크현대2차 앞,37.6609649,127.0459976
도봉구,서울특별시 도봉구 방학사거리 사계공원 겨울,37.6623576,127.0427938
도봉구,서울특별시 도봉구 쌍용아파트상가 앞,37.6603078,127.0488208
도봉구,서울특별시 도봉구 동아 청솔아파트상가 앞,37.6568145,127.0493833
도봉구,서울특별시 도봉구 창동역1번출구마을버스정류장앞,37.653454,127.048817
도봉구,서울특별시 도봉구 창동역1번출구 8번마을버스정류장앞,37.653454,127.048817
도봉구,서울특별시 도봉구 창동역1번출구 민물장어 앞,37.6534977,127.0504044
도봉구,서울특별시 도봉구 창동역1번출구 론스타 앞,37.653701,127.051177
도봉구,서울특별시 도봉구 창동역1번출구 농협하나로마트 정문 앞,37.6553982,127.0521044
도봉구,서울특별시 도봉구 창4동 주민센터 앞,37.6522306,127.0515139
도봉구,서울특별시 도봉구 창4동 주민센터 맞은편,37.6522306,127.0515139
도봉구,서울특별시 도봉구 월천초교 앞,37.6478402,127.0522016
도봉구,서울특별시 도봉구 녹천역3번출구 주공17단지1710동 앞,37.644599,127.051406
도봉구,서울특별시 도봉구 주공17단지 1806동 버스정류장 앞,,
도봉구,서울특별시 도봉구 동아청솔아파트 117동 담장옆,37.6574138,127.0485434
도봉구,서울특별시 도봉구 시립창동운동장 및 문화체육센터,37.6582193,127.0508487
도봉구,서울특별시 도봉구 시립창동청소년수련관 앞,37.6582713,127.0506149
도봉구,서울특별시 도봉구 순복음한성교회 앞,37.6605246,127.0493665
도봉구,서울특별시 도봉구 현대리바트 앞,37.6687738,127.0470706
도봉구,서울특별시 도봉구 도봉구민회관 앞,37.6541085,127.0384056
도봉구,서울특별시 도봉구 보건소 사거리 우리은행 앞,37.6687458,127.0470988
도봉구,서울특별시 도봉구 경복궁앞,37.6590226,127.0413353
도봉구,서울특별시 도봉구 가인초교 앞,37.6601064,127.0434918
도봉구,서울특별시 도봉구 창동역 2번 출구 공영주차장 앞,37.6540342,127.048434
도봉구,서울특별시 도봉구 하누소 앞,37.6514581,127.04484
도봉구,서울특별시 도봉구 창동 현대1차 앞,37.6558306,127.0408775
도봉구,서울특별시 도봉구 창동 주공1단지 앞,37.6533586,127.0394888
도봉구,서울특별시 도봉구 창원초교 앞,37.65147,127.0414887
도봉구,서울특별시 도봉구 도봉산성당앞,37.6870469,127.0449144
도봉구,서울특별시 도봉구 우이그린빌라 맞은편,37.6563301,127.0183519
도봉구,서울특별시 도봉구 삼화빌딩 맞은편,37.674745,127.0450988
도봉구,서울특별시 도봉구 창동역 1번출구,37.6532766,127.049329
도봉구,서울특별시 도봉구 쌍문역 국민은행,37.6581357,127.0325449
도봉구,서울특별시 도봉구 메가박스 맞은편,37.6545747,127.0387545
도봉구,서울특별시 도봉구 하이준빌딩 앞,37.5221163,127.0331574
도봉구,서울특별시 도봉구 정인한의원 맞은편,37.6485806,127.0350548
도봉구,서울특별시 도봉구 쌍문역 마을버스 정류장,37.6518894,127.0443806
도봉구,서울특별시 도봉구 쌍문역 신한은행 앞,37.6472204,127.0342951
도봉구,서울특별시 도봉구 간선지선마을버스 정류장,37.6632458,127.0109913
도봉구,서울특별시 도봉구 구민회관 앞,37.6541085,127.0384056
도봉구,서울특별시 도봉구 도봉보건소 맞은편,37.6579331,127.0387799
도봉구,서울특별시 도봉구 도봉역1번출구,37.679441,127.045521
도봉구,서울특별시 도봉구 중흥S클래스아파트 앞,37.6479704,127.038989
도봉구,서울특별시 도봉구 럭키아파트 앞,37.6793833,127.0444043
도봉구,서울특별시 도봉구 KB국민은행 도봉지점 앞,37.6731063,127.043849
도봉구,서울특별시 도봉구 홈플러스 맞은편,37.6648017,127.0437103
도봉구,서울특별시 도봉구 보건소사거리 다비치안경 맞은편,37.6567276,127.039952
도봉구,서울특별시 도봉구 에이치큐브병원 앞,37.6582748,127.0410177
도봉구,서울특별시 도봉구 도봉구의회 앞,37.6689124,127.0470154
도봉구,서울특별시 도봉구 도봉구의회 건너편,37.6689124,127.0470154
도봉구,서울특별시 도봉구 쌍문역 1번출구,37.6479302,127.0339708
도봉구,서울특별시 도봉구 쌍문역 2번출구,37.6470981,127.0374389
도봉구,서울특별시 도봉구 쌍문역 3번출구,37.6479302,127.0339708
도봉구,서울특별시 도봉구 쌍문역 4번출구,37.6501179,127.0353736
도봉구,서울특별시 도봉구 플랫폼61 앞,37.6541966,127.048771
도봉구,서울특별시 도봉구 방학역 1번출구,37.65623,127.063519
도봉구,서울특별시 도봉구 방학역 2번출구,37.66747,127.044295
도봉구,서울특별시 도봉구 방학역 3번출구,37.6666074,127.0367175
도봉구,서울특별시 도봉구 도봉역 1번출구,37.679441,127.045521
도봉구,서울특별시 도봉구 도봉역 2번출구,37.679441,127.045521
도봉구,서울특별시 도봉구 도봉역 3번출구,37.679441,127.045521
도봉구,서울특별시 도봉구 도봉산역 1번출구,37.689596,127.0461945
도봉구,서울특별시 도봉구 도봉산역 1번출구 맞은편,37.689596,127.0461945
도봉구,서울특별시 도봉구 도봉산역 2번출구,37.6897858,127.0459546
도봉구,서울특별시 도봉구 도봉산역 3번출구,37.689596,127.0461945
도봉구,서울특별시 도봉구 도봉병원 부근,37.6685173,127.0437118
도봉구,서울특별시 도봉구 서울LPG충전소,37.6922788,127.0443886
도봉구,서울특별시 도봉구 안경점 부근 횡단보도,37.6698241,127.0423461
도봉구,서울특별시 도봉구 창포원 남측입구,37.6893333,127.0481194
도봉구,서울특별시 도봉구 창일중 앞,37.6481094,127.0471549
도봉구,서울특별시 도봉구 정보도서관 건너편,37.6444775,127.0439719
도봉구,서울특별시 도봉구 창일중 건너편,37.6481094,127.0471549
도봉구,서울특별시 도봉구 서울탁주 건너편,37.6378683,127.036817
도봉구,서울특별시 도봉구 창2동 금용아파트 전 계천변,37.6378673,127.0359175
도봉구,서울특별시 도봉구 창2동 태영아파트 앞,37.6412489,127.0354345
도봉구,서울특별시 도봉구 초당초등학교앞,37.6579966,127.0222959
도봉구,서울특별시 도봉구 덕성여대후문,37.652627,127.017146
도봉구,서울특별시 도봉구 덕성여대 건너편,37.6512474,127.0165467
도봉구,서울특별시 도봉구 법원정문 건너편,37.6446373,127.0290734
도봉구,서울특별시 도봉구 도봉1동 극동아파트 후문',37.682095,127.050689
도봉구,서울특별시 도봉구 도봉1동 파크빌 2단지 앞,37.684081,127.051219
도봉구,서울특별시 도봉구 도봉고등학교 건너편,37.6867707,127.0428051
도봉구,서울특별시 도봉구 방학동 세븐일레븐 건너편,37.6663175,127.0420409
도봉구,서울특별시 도봉구 창4동 동아아파트 건너편,37.6521112,127.0507224
도봉구,서울특별시 도봉구 창4동 동아아파트 앞,37.6521112,127.0507224
도봉구,서울특별시 도봉구 창4동 1906동 앞,37.6587299,127.0458138
도봉구,서울특별시 도봉구 자운고등학교 건너편,37.6592612,127.0504663
도봉구,서울특별시 도봉구 창4동 1809동 앞,37.6587299,127.0458138
도봉구,서울특별시 도봉구 창4동 1806동 앞,37.6587299,127.0458138
도봉구,서울특별시 도봉구 창4동 환승센터 옆,37.6902165,127.0439015
도봉구,서울특별시 도봉구 창4동 축구장 옆,37.6483856,127.0409504
도봉구,서울특별시 도봉구 자운고등학교 앞,37.6592612,127.0504663
도봉구,서울특별시 도봉구 쌍문3동 우체국 앞,37.6480545,127.0269342
도봉구,서울특별시 도봉구 창4동 s오일주유소 전,37.6467761,127.0394057
도봉구,서울특별시 도봉구 문화고등학교 옆 대로,37.6638554,127.0475357
도봉구,서울특별시 도봉구 쌍문3동 대우아파트 옆,37.6513031,127.0290455
도봉구,서울특별시 도봉구 쌍문3동 신일아파트 옆,37.6505532,127.0294344
도봉구,서울특별시 도봉구 쌍문4동 현대아파트 108동 앞,37.6580065,127.0321496
도봉구,서울특별시 도봉구 쌍문4동 현대아파트 106동 앞,37.6585281,127.0312211
도봉구,서울특별시 도봉구 쌍4 현대234차 상가 옆,37.6570975,127.0311388
도봉구,서울특별시 도봉구 샘말어린이공원,37.6684677,127.031517
도봉구,서울특별시 도봉구 신방학중학교 건너편,37.6636445,127.0295168
도봉구,서울특별시 도봉구 초안산 생태공원 입구,37.6481864,127.0455709
도봉구,서울특별시 도봉구 우이교,37.6433036,127.0304935
도봉구,서울특별시 노원구 노원구청,37.6540782,127.0566045
노원구,서울특별시 노원구 노원구청앞,37.653935,127.058267
노원구,서울특별시 노원구 도봉면허시험장건너편,37.6582111,127.0587282
노원구,서울특별시 노원구 상계주공9단지,37.6628519,127.0602666
노원구,서울특별시 노원구 노원초등학교,37.672693,127.055918
노원구,서울특별시 노원구 노일초등학교,37.6734953,127.0547368
노원구,서울특별시 노원구 상계주공15단지,37.66833,127.056623
노원구,서울특별시 노원구 상계주공10단지,37.662368,127.058172
노원구,서울특별시 노원구 대림아파트상가,37.660363,127.058707
노원구,서울특별시 노원구 도봉면허시험장앞,37.6582111,127.0587282
노원구,서울특별시 노원구 상계주공3단지,37.6748028,127.0730618
노원구,서울특별시 노원구 상계주공1단지,37.647644,127.062562
노원구,서울특별시 노원구 어린이교통공원,37.645329,127.062693
노원구,서울특별시 노원구 중계역4번출구,37.65435,127.061695
노원구,서울특별시 노원구 노원구민회관,37.6389549,127.0663326
노원구,서울특별시 노원구 하계역,37.637576,127.0725939
노원구,서울특별시 노원구 하계우성아파트,37.63528,127.066841
노원구,서울특별시 노원구 인덕대학,37.6314191,127.0548249
노원구,서울특별시 노원구 롯데캐슬루나아파트,37.6267847,127.0495677
노원구,서울특별시 노원구 월계헬스캐어센터,37.6313974,127.061568
노원구,서울특별시 노원구 공릉역4번출구,37.626107,127.072518
노원구,서울특별시 노원구 공릉시장,37.6225575,127.0759584
노원구,서울특별시 노원구 태릉입구역3번출구,37.619403,127.074833
노원구,서울특별시 노원구 태릉입구역1번출구,37.617365,127.07486
노원구,서울특별시 노원구 태릉입구역7번출구,37.617794,127.076496
노원구,서울특별시 노원구 육사행정안내소입구,37.625613,127.0968174
노원구,서울특별시 노원구 예수사랑교회,37.62228,127.0878461
노원구,서울특별시 노원구 화랑대역2번출구,37.620237,127.083557
노원구,서울특별시 노원구 태릉입구역4번출구,37.619559,127.075205
노원구,서울특별시 노원구 공릉역,37.6304778,127.0901988
노원구,서울특별시 노원구 시립과학관,37.6419109,127.0776129
노원구,서울특별시 노원구 서울시립북서울미술관,37.6407938,127.0667628
노원구,서울특별시 노원구 중계역1번출구,37.646122,127.063782
노원구,서울특별시 노원구 상계주공4단지,37.6501928,127.0634866
노원구,서울특별시 노원구 공릉2동 화랑대역 1번출구 근처 버스정류장,37.620237,127.083557
노원구,서울특별시 노원구 공릉2동 육사후문 앞 버스정류장,37.620237,127.083557
노원구,서울특별시 노원구 공릉2동 태강릉 앞 버스정류장,37.6361397,127.0976792
노원구,서울특별시 노원구 공릉2동 우방아파트 앞 버스정류장,37.626107,127.072518
노원구,서울특별시 노원구 공릉2동 공릉아파트 앞 버스정류장,37.620237,127.083557
노원구,서울특별시 노원구 공릉1동 공릉역 1번 출구,37.626658,127.072693
노원구,서울특별시 노원구 공릉1동 375-4 우리은행 앞 버스정류장,37.6287014,127.0902661
노원구,서울특별시 노원구 중계본동 불암초교 버스정류장,37.650691,127.080131
노원구,서울특별시 노원구 하계1동 노원경찰서 앞 버스정류장,37.6430549,127.0718471
노원구,서울특별시 노원구 하계1동 노원경찰서 건너편 버스정류장,37.641836,127.072198
노원구,서울특별시 노원구 하계2동 장미아파트 버스정류장,37.634214,127.068758
노원구,서울특별시 노원구 상계9동 주공14단지(1404동) 앞 버스정류장,37.6695236,127.0583199
노원구,서울특별시 노원구 상계1동 디자인거리 입구,37.6755229,127.0565143
노원구,서울특별시 노원구 상계8동 주공15단지(1508동) 버스정류장,37.66833,127.056623
노원구,서울특별시 노원구 상계8동 주공15단지(1512동) 버스정류장,37.66833,127.056623
노원구,서울특별시 노원구 상계1동 1023-1 앞,37.6729279,127.055951
노원구,서울특별시 노원구 상계1동 수락산역 5번 출구 버스정류장,37.65435,127.061695
노원구,서울특별시 노원구 상계9동 주공14단지(1407동) 버스정류장,37.6695236,127.0583199
노원구,서울특별시 노원구 상계10동 주공714동 앞 버스정류장,37.66094,127.059833
노원구,서울특별시 은평구 백련산로 165 은평 제일교회 앞,37.5996965,126.9263625
은평구,서울특별시 은평구 백련산로 160 녹번역 센트레빌 아파트,37.5986325,126.9266675
은평구,서울특별시 은평구 백련산로 15 제일 공인중개사 옆,37.5898152,126.9225654
은평구,서울특별시 은평구 백련산로 36 힐스테이트 3차앞트 308동 앞,37.5887107,126.9228244
은평구,서울특별시 은평구 응암로 375 르노삼성정비 녹번점,37.6046683,126.9224362
은평구,서울특별시 은평구 은평로 127 원약국,37.6004562,126.9210757
은평구,서울특별시 은평구 가좌로 192 부동산 랜드윈 공인중개사,37.5878777,126.9201726
은평구,서울특별시 은평구 가좌로 195 응암보건지소,37.5880144,126.9194493
은평구,서울특별시 은평구 가좌로 325 파리바게트,37.5962762,126.9090105
은평구,서울특별시 은평구 수색로 294 수색 119안전센타,37.5840311,126.8921441
은평구,서울특별시 은평구 수색로 293 서광빌딩,37.5836423,126.8918108
은평구,서울특별시 은평구 수색로 246 국민은행 수색지점,37.5816148,126.8968381
은평구,서울특별시 은평구 연서로 290 불광지구대,37.6213883,126.9265841
은평구,서울특별시 은평구 연서로 291 서서울 농협 연서지점,37.6217067,126.9262864
은평구,서울특별시 은평구 연서로 97 자동차 용품점,37.6127781,126.9177519
은평구,서울특별시 은평구 연서로 108 린나이 은평점,37.6086491,126.9159553
은평구,서울특별시 은평구 연서로 22 KCC 실란트/페인트,37.6010141,126.9163736
은평구,서울특별시 은평구 연서로 73 신한은행 역촌지점,37.60564,126.9151135
은평구,서울특별시 은평구 연서로 72 간판(파란광고),37.6254322,126.9174839
은평구,서울특별시 은평구 불광로 208 북한산대창센시티아파트,37.6255823,126.9295837
은평구,서울특별시 은평구 연서로 143 조선시대,37.61175,126.916891
은평구,서울특별시 은평구 연서로 161 BYC매장 갈현점,37.6132084,126.9173241
은평구,서울특별시 은평구 불광로 20 NC백화점,37.6097084,126.9288532
은평구,서울특별시 은평구 진흥로 274 청우부동산 앞,37.6132973,126.9114126
은평구,서울특별시 은평구 진흥로 130 이가네 가마솥설렁탕,37.6075468,126.9246662
은평구,서울특별시 은평구 갈현로 301 갈현1동주민센터 앞,37.6236311,126.9166965
은평구,서울특별시 은평구 은평터널로 143 카맨샵 앞,37.5917804,126.9058925
은평구,서울특별시 은평구 통일로 600녹번역 2번 출구 파파존스 앞(녹번동59-1),37.6012586,126.9285434
은평구,서울특별시 은평구 통일로 620녹번역 1번 출구 미니스톱 앞(녹번동39-2),37.600869,126.935761
은평구,서울특별시 은평구 통일로680 질병관리본부(녹번동115-27),37.6087696,126.9318228
은평구,서울특별시 은평구 응암파출소 앞(응암3동),37.590503,126.9175303
은평구,서울특별시 은평구 불광역 2번 출구 에코로바 앞(불광1동 285-31),37.609131,126.9314416
은평구,"서울특별시 은평구 통일로716 월마트안경 앞(무료셔틀버스,불광1동281-175)",37.6098064,126.9307785
은평구,서울특별시 은평구 통일로750 시티은행 앞(불광1동267-1),37.6123061,126.9286427
은평구,서울특별시 은평구 통일로830 노스페이스 매장 앞(불광1동304-2),37.6178053,126.9226957
은평구,서울특별시 은평구 통일로838-4 올리비아로렌 앞(불광1동307-8),37.6114894,126.9387711
은평구,서울특별시 은평구 연신내역 1번 출구 우측 가마로강정 앞 (불광2동),37.6196665,126.9210224
은평구,서울특별시 은평구 통일로894 선일하이츠빌라 앞(불광2동484-117),37.6226882,126.9200952
은평구,서울특별시 은평구 통일로928 게르만베이커리 앞(불광2동494),37.619259,126.9213393
은평구,서울특별시 은평구 구파발역4번출구앞(진관동),37.636747,126.9188346
은평구,서울특별시 은평구 통일로9 33 아이콘컴퓨터학원 앞(갈현1동390-2),37.6261466,126.9196362
은평구,서울특별시 은평구 통일로905 갈현흑염소 앞(갈현1동392-3),37.6239425,126.9196194
은평구,서울특별시 은평구 통일로869 외환은행 앞(갈현1동395-5),37.6203274,126.9197906
